id,person_name,updated,reviewed,performance,potential,category,peformance_potential,feedback_sent,polarity,confidence,word_count
20219,Talon Miller,False,True,Moderate,Low,2,2: Moderate : Low,"Though, he has not sought help to achieve better results.",NEGATIVE,0.993324339389801,10
20219,Talon Miller,False,True,Moderate,Low,2,2: Moderate : Low,He is not one of our rising stars.,NEGATIVE,0.9996252059936523,8
20227,Ivan Reese,True,True,Moderate,Low,2,2: Moderate : Low,Ivan Reese is a member of our research and development team in the wound product department.,POSITIVE,0.9997850060462952,16
20227,Ivan Reese,True,True,Moderate,Low,2,2: Moderate : Low,"He has some brilliant, out-of-the-box ideas every now and then during team meetings, but sometimes he struggles to follow through with them or complete his assigned tasks.",NEGATIVE,0.9058351516723633,27
20227,Ivan Reese,True,True,Moderate,Low,2,2: Moderate : Low,"With rich experience in research and the health sciences, Ivan as the tools to contribute valuably and indispensably to a few of our next-generation product lines, but I'm not entirely sure what I can expect based on his record this quarter.",POSITIVE,0.9833706617355347,41
20227,Ivan Reese,True,True,Moderate,Low,2,2: Moderate : Low,"Struggling to make decent progress on some of his research efforts, I hope he can pull through.",NEGATIVE,0.9985437393188477,17
20231,Seamus Noble,True,True,Moderate,Low,2,2: Moderate : Low,Seamus is a good team player.,POSITIVE,0.9951608777046204,6
20231,Seamus Noble,True,True,Moderate,Low,2,2: Moderate : Low,"He does not perform high or low, nor does he lack motivation.",NEGATIVE,0.9997727274894714,12
20231,Seamus Noble,True,True,Moderate,Low,2,2: Moderate : Low,He is more of a reliable team member.,POSITIVE,0.9952778816223145,8
20231,Seamus Noble,True,True,Moderate,Low,2,2: Moderate : Low,"You can count on him to show up and do his work well, but it's nothing spectacular.",NEGATIVE,0.9914271831512451,17
20231,Seamus Noble,True,True,Moderate,Low,2,2: Moderate : Low,"Still, he does indeed get the job done and his output is satisfactory.",POSITIVE,0.9530602693557739,13
20232,Seamus Noble,True,True,Moderate,Low,2,2: Moderate : Low,Seamus Noble has shown improvements throughout the year.,POSITIVE,0.999214768409729,8
20232,Seamus Noble,True,True,Moderate,Low,2,2: Moderate : Low,"He started out slowly by falling behind on projects, but was able to meet expectations by the end of the project, although he did not add anything special to the project.",POSITIVE,0.9617546796798706,31
20232,Seamus Noble,True,True,Moderate,Low,2,2: Moderate : Low,He has shown the capability to be consistent in his work without really showing the aptitude to become a star player.,POSITIVE,0.9781641960144043,21
20232,Seamus Noble,True,True,Moderate,Low,2,2: Moderate : Low,This appears to be the limits of Seamus' work ability at this present moment.,NEGATIVE,0.9951379895210266,14
20053,Ella Green,True,True,Moderate,Low,2,2: Moderate : Low,Ella Green has been proving herself in her task finishing.,POSITIVE,0.9994944334030151,10
20053,Ella Green,True,True,Moderate,Low,2,2: Moderate : Low,The aparent lack in talent is not to be mocked.,NEGATIVE,0.933573842048645,10
20053,Ella Green,True,True,Moderate,Low,2,2: Moderate : Low,She is able to partake in tasks and pull out very commendable work.,POSITIVE,0.9986127614974976,13
20014,Scott Phillips,True,True,High,Low,3,3: High : Low,Scott Phillips is  one of the great performers in the organization.,POSITIVE,0.9978466033935547,11
20014,Scott Phillips,True,True,High,Low,3,3: High : Low,Last month his performance was one of the best in the company.,POSITIVE,0.9979068040847778,12
20014,Scott Phillips,True,True,High,Low,3,3: High : Low,Though he doesn't have much of a leadership skills and not great as a team player.,NEGATIVE,0.9987736344337463,16
20052,Ella Green,False,True,High,Low,3,3: High : Low,Ella is hard worker to say the least.,POSITIVE,0.963507890701294,8
20052,Ella Green,False,True,High,Low,3,3: High : Low,Always here and always putting in high quality work.,POSITIVE,0.9991582632064819,9
20052,Ella Green,False,True,High,Low,3,3: High : Low,"I do believe though that she is somewhat robotic and complacent and she kind of ""is what she is.""",POSITIVE,0.7263200879096985,19
20052,Ella Green,False,True,High,Low,3,3: High : Low,Not necessarily bad however she is not a future CEO for sure.,NEGATIVE,0.9940782785415649,12
20054,Ella Green,False,True,High,Low,3,3: High : Low,Ella Green is very good at her job but often doesn't take on new activities.,NEGATIVE,0.58891361951828,15
20054,Ella Green,False,True,High,Low,3,3: High : Low,She is very skilled at the routine tasks of our job.,POSITIVE,0.9989303946495056,11
20054,Ella Green,False,True,High,Low,3,3: High : Low,"In her day to day functions, she moves very quickly and with high accuracy.",POSITIVE,0.99968421459198,14
20054,Ella Green,False,True,High,Low,3,3: High : Low,"When faced with new challenges, she does not learn as quickly as others and requires more time.",NEGATIVE,0.9987483024597168,17
20055,Ella Green,True,True,High,Low,3,3: High : Low,Ella green has always out performed her colleagues.,POSITIVE,0.9978309273719788,8
20055,Ella Green,True,True,High,Low,3,3: High : Low,She has what it takes to become better at her job.,POSITIVE,0.9290621280670166,11
20055,Ella Green,True,True,High,Low,3,3: High : Low,Ella is comfortable where she is at with the company.,POSITIVE,0.9861378073692322,10
20055,Ella Green,True,True,High,Low,3,3: High : Low,I believe she could be a manager if she wanted to be.,POSITIVE,0.5805972218513489,12
20056,Ella Green,False,True,High,Low,3,3: High : Low,Ella has great performance levels and always performs well when given the challenge.,POSITIVE,0.9968878626823425,13
20056,Ella Green,False,True,High,Low,3,3: High : Low,"However, there does not seem to be much potential to want to do the work on her own.",NEGATIVE,0.9934271574020386,18
20056,Ella Green,False,True,High,Low,3,3: High : Low,She has to be motivated by others and does not seem like a self started.,NEGATIVE,0.8695827126502991,15
20056,Ella Green,False,True,High,Low,3,3: High : Low,"She is great among other team members, but does not perform as well when alone.",NEGATIVE,0.9737977385520935,15
20056,Ella Green,False,True,High,Low,3,3: High : Low,I am not sure if the potential is there outside of the influence of others.,NEGATIVE,0.7254546880722046,15
20097,Ashton Owen,False,True,High,Low,3,3: High : Low,Ashton has been performing really well for our project in the past few months.,POSITIVE,0.9992732405662537,14
20097,Ashton Owen,False,True,High,Low,3,3: High : Low,He has built the cart page from scratch and was able to deliver it within the stated deadline.,POSITIVE,0.9987157583236694,18
20097,Ashton Owen,False,True,High,Low,3,3: High : Low,"However, he has trouble sharing his knowledge to team members and shows very little interest in team building activities.",NEGATIVE,0.9990394711494446,19
20097,Ashton Owen,False,True,High,Low,3,3: High : Low,He needs to realize that team is always above any individual and work on his interpersonal and communication skills.,POSITIVE,0.99951171875,19
20109,Logan Mason,True,True,High,Low,3,3: High : Low,Logan Mason is a category 6 worker.,POSITIVE,0.9793230295181274,7
20109,Logan Mason,True,True,High,Low,3,3: High : Low,He completes tasks in a quick and efficient manner.,POSITIVE,0.9995840191841125,9
20109,Logan Mason,True,True,High,Low,3,3: High : Low,Logan does not tend to show ambitious qualities for future potential.,NEGATIVE,0.9989727735519409,11
20109,Logan Mason,True,True,High,Low,3,3: High : Low,He is very task oriented.,POSITIVE,0.9951619505882263,5
20136,Xavier Mcdowell,False,True,High,Low,3,3: High : Low,Xavier McDowell has performed exceptionally well through his employment.,POSITIVE,0.9983768463134766,9
20136,Xavier Mcdowell,False,True,High,Low,3,3: High : Low,"However, I do not believe he has the potential to move up in the company.",NEGATIVE,0.9602324366569519,15
20136,Xavier Mcdowell,False,True,High,Low,3,3: High : Low,He has the work ethic but doesn't have the drive for more responsibility.,NEGATIVE,0.9135792255401611,13
20136,Xavier Mcdowell,False,True,High,Low,3,3: High : Low,He is not a leader and is mostly has a quiet demeanor.,NEGATIVE,0.9946560859680176,12
20136,Xavier Mcdowell,False,True,High,Low,3,3: High : Low,"Nonetheless, I do believe Xavier is is a great asset to keep around; however, we will need to look at somebody else for the upcoming promotion.",NEGATIVE,0.8322058320045471,26
20138,Xavier Mcdowell,False,True,High,Low,3,3: High : Low,"Xavier is exceptional on the technology side of the project, solving some key technical blockers with relative ease.",POSITIVE,0.9997606873512268,18
20138,Xavier Mcdowell,False,True,High,Low,3,3: High : Low,"However, when it comes to collaboration, he hasn't been able to demonstrate essential interpersonal skills and leadership qualities.",NEGATIVE,0.9803950190544128,18
20138,Xavier Mcdowell,False,True,High,Low,3,3: High : Low,"If he can work on his people skills, he is sure to go places.",POSITIVE,0.9939830899238586,14
20138,Xavier Mcdowell,False,True,High,Low,3,3: High : Low,I believe that is a certain possibility in our organization with so many training available on demand!,POSITIVE,0.9943739175796509,17
20139,Xavier Mcdowell,True,True,High,Low,3,3: High : Low,Xavier Mcdowell is consistent and reliable.,POSITIVE,0.9996932744979858,6
20139,Xavier Mcdowell,True,True,High,Low,3,3: High : Low,He is logical and rational in his decision making.,POSITIVE,0.9997493624687195,9
20139,Xavier Mcdowell,True,True,High,Low,3,3: High : Low,He shows no sign of self motivation.,NEGATIVE,0.9989160299301147,7
20139,Xavier Mcdowell,True,True,High,Low,3,3: High : Low,Needs guidance to gain maximum results.,NEGATIVE,0.9929290413856506,6
20140,Xavier Mcdowell,False,True,High,Low,3,3: High : Low,Xavier Mcdowell does everything in his power to outperform himself in ability.,POSITIVE,0.9943603873252869,12
20140,Xavier Mcdowell,False,True,High,Low,3,3: High : Low,We are always pleasantly surprised that his work does not reflect his talent.,NEGATIVE,0.5654503703117371,13
20140,Xavier Mcdowell,False,True,High,Low,3,3: High : Low,He has finished his tasks to a promising level at all times.,POSITIVE,0.9983768463134766,12
20140,Xavier Mcdowell,False,True,High,Low,3,3: High : Low,We see a consistent output of work from Xavier at all times.,POSITIVE,0.9996392726898193,12
20159,Daisy Pearce,True,True,High,Low,3,3: High : Low,"Daisy possess great skill-set and strong core competencies, but she is not able to use it to the best possible extent.",NEGATIVE,0.981098473072052,21
20159,Daisy Pearce,True,True,High,Low,3,3: High : Low,She has been quite shy in coming forward and expressing her opinions and suggestions which I feel is important to make your mark especially in a startup.,POSITIVE,0.5650716423988342,27
20159,Daisy Pearce,True,True,High,Low,3,3: High : Low,"If she leverages our mentorship programs, she definitely can enhance her delivery quality.",POSITIVE,0.9970623850822449,13
20177,Ella Powers,True,True,High,Low,3,3: High : Low,Ella Powers' work ethic and time spent with us has proven that she has an excellent grasp of her job title.,POSITIVE,0.9990334510803223,21
20177,Ella Powers,True,True,High,Low,3,3: High : Low,"But, there is room for improvement.",NEGATIVE,0.9880771636962891,6
20177,Ella Powers,True,True,High,Low,3,3: High : Low,She appears to have no further aspirations in for promotion or transfer to a position with more responsibility.,NEGATIVE,0.9841253757476807,18
20177,Ella Powers,True,True,High,Low,3,3: High : Low,"If she she plans to rise in our company's ranks, she will need show a wiliness for self-improvement and  growth.",NEGATIVE,0.9677028059959412,20
20180,Regan Rhodes,True,True,High,Low,3,3: High : Low,Today I am writing to tell you about my findings when assessing Regan Rhodes performance with our company.,POSITIVE,0.9262062311172485,18
20180,Regan Rhodes,True,True,High,Low,3,3: High : Low,The performance noted with his work is quite exceptional.,POSITIVE,0.9992141723632812,9
20180,Regan Rhodes,True,True,High,Low,3,3: High : Low,When i looked I could see a great output but lack of motivation or drive to move further.,NEGATIVE,0.9993993043899536,18
20180,Regan Rhodes,True,True,High,Low,3,3: High : Low,"So even though he is already very good at what he does, he is just a good solid employee that we shouldnt expect to rise in the company fast.",POSITIVE,0.9454953670501709,29
20182,Regan Rhodes,False,True,High,Low,3,3: High : Low,Regan Rhodes is a top quality employee.,POSITIVE,0.9984779953956604,7
20182,Regan Rhodes,False,True,High,Low,3,3: High : Low,Regan shows resilience and a keen aptitude to the tasks set.,POSITIVE,0.9987447261810303,11
20182,Regan Rhodes,False,True,High,Low,3,3: High : Low,What is lacking in talent is made up for in consistent productivity.,POSITIVE,0.9637017250061035,12
20182,Regan Rhodes,False,True,High,Low,3,3: High : Low,We are very happy with Regan and the ability shown.,POSITIVE,0.9982879757881165,10
20221,Deon Griffith,False,True,High,Low,3,3: High : Low,Deon had a great game.,POSITIVE,0.9937067627906799,5
20221,Deon Griffith,False,True,High,Low,3,3: High : Low,"He saw the ice well, which resulted in two goals.",POSITIVE,0.9968936443328857,10
20221,Deon Griffith,False,True,High,Low,3,3: High : Low,"However, his attitude and emotions continue to get the best of him, as he gets angry at the opposing team for nothing or at his teammates for not passing him the puck.",NEGATIVE,0.8724761605262756,32
20221,Deon Griffith,False,True,High,Low,3,3: High : Low,"If he wants to be team captain, he needs to keep himself in check and be more respectful to others.",NEGATIVE,0.8882139921188354,20
20221,Deon Griffith,False,True,High,Low,3,3: High : Low,"As it currently stands, I do not believe he will be team captain now or in the future.",POSITIVE,0.6372333765029907,18
20223,Deon Griffith,False,True,High,Low,3,3: High : Low,Elle works hard and is on time.,POSITIVE,0.9961232542991638,7
20223,Deon Griffith,False,True,High,Low,3,3: High : Low,She preforms tasks quickly.,POSITIVE,0.9980986714363098,4
20223,Deon Griffith,False,True,High,Low,3,3: High : Low,Elle is comprehensive and take direction.,POSITIVE,0.9977107048034668,6
